event_id,title,category,starts_at,display_date,lifecycle,days_until,department,city,venue,address,is_free,price_from,price_to,price_label,status,confidence,source_count,image_url,video_url,url,ticket_urls
evt_aa677a36d9a472,Película en cartelera de cine,cine,2026-09-16T12:10:00-04:00,Miércoles 16 de septiembre · 12:10,finalizado,-1,Cochabamba,Quillacollo,Cine Center,"Kilómetro 12, al lado de la Terminal de Buses",False,,,,programado,0.81,1,https://cdn.bolivia.com/cine/2026/5/spider-man-un-nuevo-dia-47429.jpg,,https://www.bolivia.com/cine/quillacollo/spider-man-un-nuevo-dia-12132_210,
evt_af3e1720018036,Película en cartelera de cine,cine,2026-09-16T12:30:00-04:00,Miércoles 16 de septiembre · 12:30,finalizado,-1,Santa Cruz,Santa Cruz de la Sierra,Brasil - Cine Center,"Tercer anillo, Avenida Brasil esquina entrada a la Feria de Barrio Lindo",False,,,,programado,0.81,1,https://cdn.bolivia.com/cine/2026/5/spider-man-un-nuevo-dia-47429.jpg,,https://www.bolivia.com/cine/santa-cruz/spider-man-un-nuevo-dia-12132_43,
evt_12c8dfa624a54d,Película en cartelera de cine,cine,2026-09-16T12:40:00-04:00,Miércoles 16 de septiembre · 12:40,finalizado,-1,La Paz,La Paz,Cine Center (MegaCenter) - Cine Center,Av. Rafael Pabon Zona Irpavi frente al colegio Militar (Zona Sur),False,,,,programado,0.81,1,https://cdn.bolivia.com/cine/2026/9/codigo-venganza-47759.jpg,,https://www.bolivia.com/cine/la-paz/codigo-venganza-12252_41,
evt_ac248fcbfa0f37,Película en cartelera de cine,cine,2026-09-16T18:30:00-04:00,Miércoles 16 de septiembre · 18:30,finalizado,-1,Santa Cruz,Santa Cruz de la Sierra,Cinemark - Ventura - Cinemark,Ventura Mall - Av. San Martín esq. 4º anillo,False,,,,programado,0.81,1,https://cdn.bolivia.com/cine/2026/5/spider-man-un-nuevo-dia-47429.jpg,,https://www.bolivia.com/cine/santa-cruz/spider-man-un-nuevo-dia-12132_43,
evt_9cd468c2dce863,"Ciudad Cultural, Turismo de Altura y Economía Naranja",cine,2026-09-16T20:00:00-04:00,Miércoles 16 de septiembre · 20:00,finalizado,-1,La Paz,La Paz,,,True,,,Entrada libre,programado,0.86,1,https://scontent-sea1-1.xx.fbcdn.net/v/t39.99422-6/811266912_1089739083747368_182361762755360469_n.png?stp=dst-jpg_tt6&cstp=mx1080x1350&ctp=p600x600&_nc_cat=101&ccb=1-7&_nc_sid=b96d88&_nc_ohc=k-bSS2TB6uAQ7kNvwGBnhNe&_nc_oc=Ado9j0iFZYaLJ3nJ27y8BmM5Aa8MbucVV4icBN-ZbIarcJ-KVBvKAj9A8Jik0eX7Fdo&_nc_zt=14&_nc_ht=scontent-sea1-1.xx&_nc_gid=C6A4YuIs_GYpk2ZlkWLo3A&_nc_ss=7f289&oh=00_AQLVARbk2jADmB3u6pmv0m8Zq_LHSjv8TVQOTuo1dHf8aQ&oe=6AAF065E,,https://www.facebook.com/teatrosmunicipaleslapaz/posts/-coral-illimani-canciones-del-cine-boliviano-la-m%C3%BAsica-y-el-cine-boliviano-se-en/1108365541556940/,
evt_ef73966fdb5944,Museo Nacional de Arte - MNA,deporte,2026-09-17T10:00:00-04:00,Jueves 17 de septiembre · 10:00,hoy,0,La Paz,La Paz,,,False,,,,programado,0.8,1,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.99422-6/806520661_1742183503677245_6037376193929838325_n.png?stp=dst-jpg_tt6&cstp=mx1080x1350&ctp=p600x600&_nc_cat=106&ccb=1-7&_nc_sid=cae128&_nc_ohc=mwTEuHOnVLcQ7kNvwHIdbhF&_nc_oc=AdqMnZ4tEBT8f9Swfp4rcz4hIIvQzg5vWcHMkJhckQ6uy7Xn199EiX5a6KOhgcbnDhQ&_nc_zt=14&_nc_ht=scontent-sjc3-1.xx&_nc_gid=YO9hwrDnTjpUhrK8UWfglg&_nc_ss=7f289&oh=00_AQKPqULac1QGsZHDLepyEQhWZzWdOIusfTEFT8gCl83ubA&oe=6AAB929A,,https://www.facebook.com/museonacionaldeartebolivia/posts/mna-i-encuentros-parlarte-te-invitamos-a-conversar-sobre-la-pintura-colonial-and/1518970860256505/,
evt_51d61e6b19ed36,Película en cartelera de cine,cine,2026-09-17T11:00:00-04:00,Jueves 17 de septiembre · 11:00,hoy,0,Cochabamba,Cochabamba,Cine Center,Av. Ramón Rivero y puente de la Recoleta,False,,,,programado,0.81,1,https://cdn.bolivia.com/cine/2026/9/resident-evil-noche-cero-47798.jpg,,https://www.bolivia.com/cine/cochabamba/resident-evil-noche-cero-12266_42,
evt_4740106bf2e395,Película en cartelera de cine,cine,2026-09-17T11:00:00-04:00,Jueves 17 de septiembre · 11:00,hoy,0,Santa Cruz,Santa Cruz de la Sierra,Trompillo - Cine Center,Avenida El Trompillo Segundo Anillo,False,,,,programado,0.81,1,https://cdn.bolivia.com/cine/2026/9/resident-evil-noche-cero-47798.jpg,,https://www.bolivia.com/cine/santa-cruz/resident-evil-noche-cero-12266_43,
evt_05a96e6e1cc811,Película en cartelera de cine,cine,2026-09-17T12:00:00-04:00,Jueves 17 de septiembre · 12:00,hoy,0,La Paz,La Paz,Multicine,Av. Arce 2631,False,,,,programado,0.81,1,https://cdn.bolivia.com/cine/2026/9/resident-evil-noche-cero-47798.jpg,,https://www.bolivia.com/cine/la-paz/resident-evil-noche-cero-12266_41,
evt_ae8ea8fe50b0a3,Película en cartelera de cine,cine,2026-09-17T12:00:00-04:00,Jueves 17 de septiembre · 12:00,hoy,0,La Paz,El Alto,Multicine,Av. Juan Pablo II - Zona Rio Seco,False,,,,programado,0.81,1,https://cdn.bolivia.com/cine/2026/9/resident-evil-noche-cero-47798.jpg,,https://www.bolivia.com/cine/el-alto/resident-evil-noche-cero-12266_87,
evt_9d925e51af617d,Película en cartelera de cine,cine,2026-09-17T12:00:00-04:00,Jueves 17 de septiembre · 12:00,hoy,0,Santa Cruz,Santa Cruz de la Sierra,Multicine,Las Brisas Shopping Mall (4º anillo y Av. Banzer),False,,,,programado,0.81,1,https://cdn.bolivia.com/cine/2026/9/resident-evil-noche-cero-47798.jpg,,https://www.bolivia.com/cine/santa-cruz/resident-evil-noche-cero-12266_43,
evt_bd81066c346a9e,Película en cartelera de cine,cine,2026-09-17T12:00:00-04:00,Jueves 17 de septiembre · 12:00,hoy,0,Tarija,Tarija,Cine Center,Avenida Circunvalación s/n (barrio Guadalquivir),False,,,,programado,0.81,1,https://cdn.bolivia.com/cine/2026/8/coyote-vs-acme-47670.jpg,,https://www.bolivia.com/cine/tarija/coyote-vs-acme-12215_44,
evt_c51030860eff2b,Película en cartelera de cine,cine,2026-09-17T12:15:00-04:00,Jueves 17 de septiembre · 12:15,hoy,0,La Paz,La Paz,Cine Center (MegaCenter) - Cine Center,Av. Rafael Pabon Zona Irpavi frente al colegio Militar (Zona Sur),False,,,,programado,0.81,1,https://cdn.bolivia.com/cine/2026/9/resident-evil-noche-cero-47798.jpg,,https://www.bolivia.com/cine/la-paz/resident-evil-noche-cero-12266_41,
evt_211109993ddc63,Película en cartelera de cine,cine,2026-09-17T13:15:00-04:00,Jueves 17 de septiembre · 13:15,hoy,0,Cochabamba,Quillacollo,Cine Center,"Kilómetro 12, al lado de la Terminal de Buses",False,,,,programado,0.81,1,https://cdn.bolivia.com/cine/2026/9/resident-evil-noche-cero-47798.jpg,,https://www.bolivia.com/cine/quillacollo/resident-evil-noche-cero-12266_210,
evt_e15393941b46d7,Película en cartelera de cine,cine,2026-09-17T13:15:00-04:00,Jueves 17 de septiembre · 13:15,hoy,0,Santa Cruz,Santa Cruz de la Sierra,Brasil - Cine Center,"Tercer anillo, Avenida Brasil esquina entrada a la Feria de Barrio Lindo",False,,,,programado,0.81,1,https://cdn.bolivia.com/cine/2026/9/resident-evil-noche-cero-47798.jpg,,https://www.bolivia.com/cine/santa-cruz/resident-evil-noche-cero-12266_43,
evt_7be57c094b6ec8,Película en cartelera de cine,cine,2026-09-17T16:00:00-04:00,Jueves 17 de septiembre · 16:00,hoy,0,La Paz,La Paz,Plaza 21 Mall - Multicine,"Calle 21 de Calacoto, Pasaje Cordero",False,,,,programado,0.81,1,https://cdn.bolivia.com/cine/2026/8/one-piece-la-pelicula-47727.jpg,,https://www.bolivia.com/cine/la-paz/one-piece-la-pelicula-12240_41,
evt_3915727f1bb940,Película en cartelera de cine,cine,2026-09-17T17:30:00-04:00,Jueves 17 de septiembre · 17:30,hoy,0,Santa Cruz,Santa Cruz de la Sierra,Cinemark - Ventura - Cinemark,Ventura Mall - Av. San Martín esq. 4º anillo,False,,,,programado,0.81,1,https://cdn.bolivia.com/cine/2026/9/resident-evil-noche-cero-47798.jpg,,https://www.bolivia.com/cine/santa-cruz/resident-evil-noche-cero-12266_43,
evt_8cb970f0050dc7,Tranzas en Concierto (Oruro),concierto,2026-09-17T20:00:00-04:00,Jueves 17 de septiembre · 20:00,hoy,0,Bolivia,Oruro,Super Multiteatro,Calle Pagador. Entre Herrera y 1 de Noviembre,False,150.0,150.0,Bs 150,programado,0.93,1,https://superticket.bo/media/imagenes_eventos/home/2026/08/Shop5_Cuadrado_42.jpg,,https://superticket.bo/Tranzas-en-Concierto--Oruro-/,https://superticket.bo/Tranzas-en-Concierto--Oruro-/
evt_0cb40e07c1a65b,100% Yara en Concierto,concierto,2026-09-17T20:00:00-04:00,Jueves 17 de septiembre · 20:00,hoy,0,Bolivia,,Centro Cultural Torino,Socabaya 457,False,70.0,70.0,Bs 70,programado,0.93,1,https://superticket.bo/media/imagenes_eventos/home/2026/09/Shop5_Cuadrado_78.jpg,,https://superticket.bo/100--Yara-en-Concierto/,https://superticket.bo/100--Yara-en-Concierto/
evt_b241df7de02d67,Faltan 9 días para que los motores vuelvan a encenderse en Expocruz!,feria,2026-09-18T00:00:00-04:00,Del 18 al 27 de septiembre,proximo,1,Santa Cruz,Santa Cruz de la Sierra,Fexpocruz,,False,,,,programado,0.86,2,https://scontent-ord5-2.xx.fbcdn.net/v/t39.99422-6/794516479_1117357000618224_3115404564818139160_n.png?stp=dst-jpg_tt6&cstp=mx1080x1350&ctp=p600x600&_nc_cat=100&ccb=1-7&_nc_sid=cae128&_nc_ohc=2AVk602TeyIQ7kNvwFIeYD1&_nc_oc=AdpFQ2TD40ygJjhIsxy7TG-PrRlxkYQ526tsjgj-0j_BnSkHLXiSDdNiJwNahVEIZLs&_nc_zt=14&_nc_ht=scontent-ord5-2.xx&_nc_gid=R4dWhzgGLIh9C78Bf29mzQ&_nc_ss=7f289&oh=00_AQKev8zNEMGrhfU8vcrPCZsMNqKu56b9lXrVJ0C5hANt_A&oe=6AA74B6C,,https://www.facebook.com/Fexpocruz/posts/faltan-9-d%C3%ADas-para-que-los-motores-vuelvan-a-encenderse-en-expocruzel-sector-aut/1472053524956477/,
evt_50fb2be7443568,Fundación Patiño La Paz,teatro,2026-09-18T16:00:00-04:00,Viernes 18 de septiembre · 16:00,proximo,1,La Paz,La Paz,,,True,,,Entrada libre,programado,0.86,1,https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-6/796427387_1525846762920231_8857861089301502228_n.jpg?stp=dst-jpg_tt6&cstp=mx1626x2048&ctp=p600x600&_nc_cat=100&ccb=1-7&_nc_sid=cae128&_nc_ohc=wJZZ6kZNV24Q7kNvwH2dc9o&_nc_oc=Ados8reM0byaVRT5Bxw2aHivp6v2ObCKS0ypBkPBcZQ-6lWcY9vxq23g1qaiAaAKtlA&_nc_zt=23&_nc_ht=scontent-atl3-1.xx&_nc_gid=ZpAM_XuilPgO8-N6q9ZGcA&_nc_ss=7f289&oh=00_AQJE4I8fKPzegVP4NBapv4OKNdUyF2yYMoLN9GwcGYWQJQ&oe=6AAA0FE8,,https://www.facebook.com/EspacioPatinoLaPaz/posts/cultura-una-tarde-para-disfrutar-del-teatro-en-familiaeste-viernes-18-de-septiem/1532317912273116/,
evt_e862bfd2d33cb1,Expocruz 2026,feria,2026-09-18T17:00:00-04:00,Del 18 al 27 de septiembre · 17:00,proximo,1,Santa Cruz,Santa Cruz de la Sierra,Fexpocruz,calle y pabellón. Ver más Ver resumen Más InformaciÓN 01 Mapas y Recorridos,False,,,,programado,0.81,1,,https://cdn.embedly.com/widgets/media.html?src=https%3A%2F%2Fwww.youtube.com%2Fembed%2FFsK_G_WGdQA%3Ffeature%3Doembed&display_name=YouTube&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DFsK_G_WGdQA&image=https%3A%2F%2Fi.ytimg.com%2Fvi%2FFsK_G_WGdQA%2Fhqdefault.jpg&type=text%2Fhtml&schema=youtube,https://www.fexpocruz.com.bo/feria/https-www-fexpocruz-com-bo-expocruz-2026,
evt_a57be552692d03,Tranzas en Concierto (La Paz),concierto,2026-09-18T20:00:00-04:00,Viernes 18 de septiembre · 20:00,proximo,1,Bolivia,La Paz,"Campo Ferial Chuquiago Marka, Bloque Verde",Av. Costanera,False,120.0,120.0,Bs 120,programado,0.93,1,https://superticket.bo/media/imagenes_eventos/home/2026/08/Shop5_Cuadrado_44.jpg,,https://superticket.bo/Tranzas-en-Concierto--La-Paz-/,https://superticket.bo/Tranzas-en-Concierto--La-Paz-/
evt_04e62fa387cd63,16/09/2026 Cultura Más de 200 cineastas firman carta de solidaridad con los directores de Naza Más de 200 cineastas…,cine,2026-09-19T19:00:00-04:00,Sábado 19 de septiembre · 19:00,proximo,2,Cochabamba,Cochabamba,salón Melchor Pérez,,False,5.0,200.0,Bs 5 - 200,programado,0.75,1,https://www.lostiempos.com/sites/default/files/styles/noticia_home_apertura/public/media_imagen/2026/9/16/12_dc_cartelera_1.jpg?itok=x2kdn0BD,,https://www.lostiempos.com/doble-click/cultura,
evt_54086d62bc22ef,13/09/2026 Cultura Enrique Aráoz: Alturas sonoras es una propuesta de gala y solemne El sábado 19 de septiembre…,cine,2026-09-19T19:00:00-04:00,Sábado 19 de septiembre · 19:00,proximo,2,Cochabamba,Quillacollo,salón Melchor Pérez,,False,,,,programado,0.75,1,https://www.lostiempos.com/sites/default/files/styles/noticia_home_apertura/public/media_imagen/2026/9/13/dc_cartelera_1_enrique_araoz.jpg.jpg?itok=4Ia_Uv4X,,https://www.lostiempos.com/doble-click/cultura,
evt_a16e312fc8c280,13/09/2026 Cultura Enrique Aráoz: Alturas sonoras es una propuesta de gala y solemne El sábado 19 de septiembre…,cine,2026-09-19T19:00:00-04:00,Sábado 19 de septiembre · 19:00,proximo,2,Santa Cruz,Santa Cruz de la Sierra,Estadio Ramón Tahuichi Aguilera,,False,,,,programado,0.75,1,https://www.lostiempos.com/sites/default/files/styles/noticia_home_apertura/public/media_imagen/2026/9/13/dc_cartelera_1_enrique_araoz.jpg.jpg?itok=4Ia_Uv4X,,https://www.lostiempos.com/doble-click/cultura,
evt_99e5ce9b1cdfbb,"Este domingo 20 de septiembre Mike Bahía llega al escenario principal de Expocruz 2026!

Desde las 19:00, nos unimos…",nightlife,2026-09-20T19:00:00-04:00,Domingo 20 de septiembre · 19:00,proximo,3,Santa Cruz,Santa Cruz de la Sierra,Fexpocruz,calle y pabellón. Ver más Ver resumen Más InformaciÓN 01 Mapas y Recorridos,False,,,,programado,0.99,2,https://scontent-iad6-1.xx.fbcdn.net/v/t15.5256-10/797903809_1609254897226795_903897203903680938_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=596eb7&_nc_ohc=JN825J8qxhAQ7kNvwH-Zqwk&_nc_oc=AdpGHxQZD0wqqc5Yx82IM7WQyAByqR-E8rcY60Cg-GQMD-tFqyKmHrxY0ygmuXERYkk&_nc_zt=23&_nc_ht=scontent-iad6-1.xx&_nc_gid=p85jjTPBGeKdBTCGKRHDYQ&_nc_ss=7f289&oh=00_AQKHQ6_10B7jkwsxc-872mZ-yt42UA2SMtobMt6QqbKtIg&oe=6AA24B03,https://www.facebook.com/Fexpocruz/videos/este-domingo-20-de-septiembre-mike-bah%C3%ADa-llega-al-escenario-principal-de-expocru/1081105127834283/,https://www.facebook.com/Fexpocruz/videos/este-domingo-20-de-septiembre-mike-bah%C3%ADa-llega-al-escenario-principal-de-expocru/1081105127834283/,
evt_902dde22402c93,Tarija lidera acuerdo de ocho gobernaciones para avanzar en la autonomía fiscal y la Agenda 50/50,taller,2026-09-24T00:00:00-04:00,Jueves 24 de septiembre,proximo,7,Tarija,Tarija,,,False,,,,programado,0.61,1,https://www.tarija.gob.bo/images/noticias/2026/Septiembre/10-09-26_Tarija_lidera_acuerdo_de_ocho_gobernaciones.jpg,,https://www.tarija.gob.bo/tarija/1622-tarija-lidera-acuerdo-de-ocho-gobernaciones-para-avanzar-en-la-autonomia-fiscal-y-la-agenda-50-50,
evt_7c6069a412d034,"Desarrollo Productivo, Recursos Naturales y Medio Ambiente",turismo,2026-09-24T00:00:00-04:00,Jueves 24 de septiembre,proximo,7,Tarija,Tarija,,,False,,,,programado,0.61,1,,,https://www.tarija.gob.bo/gobierno/desarrollo-productivo-recursos-naturales,
evt_8513d59daecabc,0 Recursos Humanos ELABORACIÓN Y PRESENTACION DE LA PROGRAMACIÓN OPERATIVA ANUAL INDIVIDUAL (POAI) - GESTIÓN 2026…,taller,2026-09-24T00:00:00-04:00,Jueves 24 de septiembre,proximo,7,Tarija,Tarija,,,False,,,,programado,0.61,1,,,https://www.tarija.gob.bo/normativa/recursos-humanos,
evt_68715230c507a1,Museo Nacional de Arte - MNA,deporte,2026-09-24T10:00:00-04:00,Jueves 24 de septiembre · 10:00,proximo,7,La Paz,La Paz,,,False,,,,programado,0.86,1,https://scontent-fra5-2.xx.fbcdn.net/v/t39.99422-6/795609207_1058769913707359_4677225187452844794_n.png?stp=dst-jpg_tt6&cstp=mx1081x1350&ctp=p600x600&_nc_cat=109&ccb=1-7&_nc_sid=cae128&_nc_ohc=Avipy4mTBqoQ7kNvwG1yoVl&_nc_oc=AdoXavW0PZ5-FcJod2fJYEyQ_cPCVYtsd9wzhOSLmoajQidIeAWqaOV1GnLNhediIJk&_nc_zt=14&_nc_ht=scontent-fra5-2.xx&_nc_gid=23qA5PA-w3qtT8xCTkjSDQ&_nc_ss=7f289&oh=00_AQIq3-vu2LgvkH9B9ySA5Jwei-fYUM0FwfmkXtXWvEEJbA&oe=6AAFE3AF,,https://www.facebook.com/museonacionaldeartebolivia/posts/mna-i-la-f%C3%A1brica-de-las-im%C3%A1genes-te-invitamos-a-conversar-sobre-las-fuentes-docu/1522089546611303/,
evt_0adee17583f556,Epic el Musical en Concierto,concierto,2026-09-27T19:00:00-04:00,Domingo 27 de septiembre · 19:00,proximo,10,Bolivia,,Espacio Kúu Inti,"El Bosque Boulevard , Calle 15 de Calacoto",False,50.0,50.0,Bs 50,programado,0.93,1,https://superticket.bo/media/imagenes_eventos/home/2026/09/Shop5_Cuadrado_85.jpg,,https://superticket.bo/Epic-el-Musical-en-Concierto/,https://superticket.bo/Epic-el-Musical-en-Concierto/
evt_3a0f58f4785293,La Casa de la Cultura Simón I. Patiño prepara un programa especial por el Día Mundial del Turismo,turismo,2026-09-27T19:00:00-04:00,Domingo 27 de septiembre · 19:00,proximo,10,Oruro,Oruro,,,False,,,,programado,0.74,1,https://www.uto.edu.bo/wp-content/uploads/2026/09/noticia-simon1.png,,https://www.uto.edu.bo/la-casa-de-la-cultura-simon-i-patino-prepara-un-programa-especial-por-el-dia-mundial-del-turismo/,
evt_f4ea8de87e8c3d,La oportunidad de llevarte Bs 24.000 está en Expocruz 2026!,feria,2026-09-27T21:00:00-04:00,Domingo 27 de septiembre · 21:00,proximo,10,Santa Cruz,Santa Cruz de la Sierra,Fexpocruz,calle y pabellón. Ver más Ver resumen Más InformaciÓN 01 Mapas y Recorridos,False,24.0,24.0,Bs 24,programado,0.99,2,https://scontent-fra5-2.xx.fbcdn.net/v/t39.99422-6/789347905_1428551292513001_2742293853098171395_n.png?stp=dst-jpg_tt6&cstp=mx1080x1350&ctp=p600x600&_nc_cat=106&ccb=1-7&_nc_sid=cae128&_nc_ohc=Pei9eVyZHDEQ7kNvwHhg23o&_nc_oc=AdonZRNe2bD_zE0RcW_dQT3c2SkD1M-PAw5cNy_-0up-ORS-j1MNuuF4OLls1ztZO8k&_nc_zt=14&_nc_ht=scontent-fra5-2.xx&_nc_gid=3GeXSNjkJaPSg9f1Qcg5og&_nc_ss=7f289&oh=00_AQIWI8zxVWwKhb0ZBxCfOK12v9c8qIQ_XgZQC1TMikZ3GQ&oe=6A9976C3,https://cdn.embedly.com/widgets/media.html?src=https%3A%2F%2Fwww.youtube.com%2Fembed%2FFsK_G_WGdQA%3Ffeature%3Doembed&display_name=YouTube&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DFsK_G_WGdQA&image=https%3A%2F%2Fi.ytimg.com%2Fvi%2FFsK_G_WGdQA%2Fhqdefault.jpg&type=text%2Fhtml&schema=youtube,https://www.facebook.com/Fexpocruz/posts/la-oportunidad-de-llevarte-bs-24000-est%C3%A1-en-expocruz-2026-compr%C3%A1-tu-entrada-o-pa/1462873045874525/,
evt_b738d5075ee0af,"""Almas Heridas - Obra de Teatro para Infancias""",teatro,2026-11-06T16:00:00-04:00,Del 6 al 17 de noviembre · 16:00,proximo,50,Cochabamba,Cochabamba,mARTadero,,False,20.0,30.0,Bs 20 - 30,programado,0.75,1,https://www.lostiempos.com/sites/default/files/styles/large/public/agenda_cultural/imagen/459134677_933833945451467_2498078613516548914_n.jpg?itok=T2iJBBk0,,https://www.lostiempos.com/agenda-cultural/almas-heridas-obra-teatro-infancias_641678,
evt_dc8d89f2211b77,Taller de Teatro,deporte,2026-11-06T19:00:00-04:00,Del 6 al 17 de noviembre · 19:00,proximo,50,Cochabamba,Cochabamba,mARTadero,,False,,,,programado,0.75,1,https://www.lostiempos.com/sites/default/files/styles/large/public/agenda_cultural/imagen/457100609_923896099778585_2550610969352001561_n.jpg?itok=3ae-fcoy,,https://www.lostiempos.com/agenda-cultural/taller-teatro_639241,
evt_85458322a09300,Inauguración de exposición artística,deporte,2026-11-06T19:00:00-04:00,Del 6 al 17 de noviembre · 19:00,proximo,50,Cochabamba,Quillacollo,plaza 14 de Septiembre,Calle y Alejandro Andia,False,,,,programado,0.75,1,https://www.lostiempos.com/sites/default/files/styles/large/public/agenda_cultural/imagen/dsc_8641_web.jpg?itok=5XVXhRjJ,,https://www.lostiempos.com/agenda-cultural/inauguracion-exposicion-artistica_638602,
evt_ef77fadc45ccb1,Concierto para piano,deporte,2026-11-06T19:00:00-04:00,Del 6 al 17 de noviembre · 19:00,proximo,50,Cochabamba,Quillacollo,,esquina Oquendo Últimas noticias 16/08/2026 La boliviana Laura Flores gana la,False,50.0,70.0,Bs 50 - 70,programado,0.68,1,https://www.lostiempos.com/sites/default/files/styles/noticia_home_apertura/public/media_imagen/2026/8/16/img-20260816-wa0082.jpg?itok=7GqCuHh9,,https://www.lostiempos.com/agenda-cultural/concierto-piano_638709,
evt_7fd72b4d56f0d5,"La Paz es tu última oportunidad para adquirir entradas a precio de Hot Tickets 🏔️🎫♥️

Ricardo Montaner Ricardo…",concierto,2026-11-08T00:00:00-04:00,Domingo 8 de noviembre,proximo,52,La Paz,La Paz,,,False,,,,programado,0.73,1,https://scontent-ord5-2.xx.fbcdn.net/v/t51.82787-15/772792847_18130072006644452_8347009798539205354_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=a27664&_nc_ohc=IUzdZwuudUQQ7kNvwHoGGAf&_nc_oc=AdoEHfXIMqEgLOiv8WPd9oaNC-B-sN86OQAuaFUxjsgchCehq9_3ejan-q3t3vvFkUs&_nc_zt=23&_nc_ht=scontent-ord5-2.xx&_nc_gid=lgR6p3S0zRTDsWDVFkYYAA&_nc_ss=7f289&oh=00_AQFJ8Bg4aIpyyffM85_xd-h7DfJTsMpDVrcykWu-XPFtpA&oe=6A89FD4E,https://www.facebook.com/ConciertosEnBolivia/videos/la-paz-es-tu-%C3%BAltima-oportunidad-para-adquirir-entradas-a-precio-de-hot-tickets-%EF%B8%8F/1753806735904140/,https://www.facebook.com/ConciertosEnBolivia/videos/la-paz-es-tu-%C3%BAltima-oportunidad-para-adquirir-entradas-a-precio-de-hot-tickets-%EF%B8%8F/1753806735904140/,
evt_e759e9803f88bb,GAMS Gobierno Autonomo Municipal de Sucre,feria,2026-11-10T21:00:00-04:00,Martes 10 de noviembre · 21:00,proximo,54,Chuquisaca,Sucre,,ZONA ALTA NORTE DEL DISTRITO 3 hace 3 semanas Noticias 443 La alcaldesa Mun,False,231.61,,Bs 231.61,programado,0.68,1,https://sucre.bo/wp-content/uploads/2026/09/793159010_1588679716237138_3571794070505247463_n-310x165.jpeg,,https://sucre.bo/noticias/,
evt_fa5d20c953cd53,EN Feria Automotriz de Santa Cruz Inicio Ferias Expoauto Sobre Expoauto Del 3 al 7 de marzo de 2027 De 17:00 a 23:30…,feria,2027-03-03T17:00:00-04:00,Del 3 al 7 de marzo · 17:00,proximo,167,Santa Cruz,Santa Cruz de la Sierra,Fexpocruz,calle y pabellón. Ver más Ver resumen Más InformaciÓN 01 Mapas y Recorridos,False,,,,programado,0.81,1,,https://cdn.embedly.com/widgets/media.html?src=https%3A%2F%2Fwww.youtube.com%2Fembed%2FcHPfLwKiqec%3Ffeature%3Doembed&display_name=YouTube&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DcHPfLwKiqec&image=https%3A%2F%2Fi.ytimg.com%2Fvi%2FcHPfLwKiqec%2Fhqdefault.jpg&type=text%2Fhtml&schema=youtube,https://www.fexpocruz.com.bo/feria/expoauto,
evt_2821894c1d5322,Manzana 1 Espacio de Arte,exposicion,2027-03-05T23:30:00-04:00,Del 5 de marzo al 2 de mayo · 23:30,proximo,169,Santa Cruz,Santa Cruz de la Sierra,Manzana Uno Espacio de Arte,,False,,,,programado,0.99,2,https://scontent-sea5-1.xx.fbcdn.net/v/t39.99422-6/778124139_1301863238518005_3377155520857067797_n.png?stp=dst-jpg_tt6&cstp=mx2048x1365&ctp=p600x600&_nc_cat=102&ccb=1-7&_nc_sid=cae128&_nc_ohc=hBy7SrX5Qm8Q7kNvwExwOAY&_nc_oc=Adp9BRBeCETzJ3t_IiQ_Y04tGFFFgozdGg-MIFn1B9TpL9E-bh2eJncWHFwNj7snWuA&_nc_zt=14&_nc_ht=scontent-sea5-1.xx&_nc_gid=XFfYEAa1A8NTjNxSsnD2Xw&_nc_ss=7f289&oh=00_AQHu4--SkjQtUI9ZciG8wTptO0awLg2o65zzyNy9QOV5tA&oe=6A8EEE77,,https://www.facebook.com/Manzana1espaciodearte/posts/el-taller-de-experimentaci%C3%B3n-sonora-dirigido-por-el-m%C3%BAsico-boliviano-cergio-prud/1532109205624218/,
evt_d0f14342880b8d,"EN Feria de la Construcción, Arquitectura y Diseño Inicio Ferias Ficad Sobre Ficad Del 17 al 21 de marzo de 2027 De…",feria,2027-03-17T17:00:00-04:00,Del 17 al 21 de marzo · 17:00,proximo,181,Santa Cruz,Santa Cruz de la Sierra,Fexpocruz,calle y pabellón. Ver más Ver resumen Más InformaciÓN 01 Mapas y Recorridos,False,,,,programado,0.81,1,,,https://www.fexpocruz.com.bo/feria/ficad,
evt_ab2d744f1fbd8e,Live Sound Rock Festival,concierto,2027-04-24T16:00:00-04:00,Sábado 24 de abril · 16:00,proximo,219,Bolivia,Santa Cruz de la Sierra,Cancha Tenis Real Santa Cruz,"Avenida San Aurelio y 3er Anillo Externo, Santa Cruz de la Sierra, Bolivia.",False,,,,programado,0.93,1,https://superticket.bo/media/imagenes_eventos/home/2026/06/Shopwwwww_Cuadrado.jpg,,https://superticket.bo/LIVE-SOUND-ROCK-FESTIVAL/,https://superticket.bo/LIVE-SOUND-ROCK-FESTIVAL/ | https://superticket.bo/LIVE-SOUND-ROCK-FESTIVAL
